order_key,customer_id,customer_name,area,customer_segment,order_id,order_date,product_id,product_name,category,brand,quantity,unit_price,total_cost,payment_method,delivery_status,delay_reason,rating,feedback_category,sentiment
4705,81373608,Priya Rai,Durg,Inactive,9361578823,18-08-2023,652118,Frozen Biryani,Instant & Frozen Food,Agate and Sons,3,22.04,66.12,UPI,Slightly Delayed,Traffic,4,Customer Service,Positive
4706,28428852,Libni Dada,Mira-Bhayandar,Inactive,9362226645,12-05-2024,131937,Frozen Pizza,Instant & Frozen Food,Varkey   Devi and Ganguly,2,287.81,575.62,Wallet,Slightly Delayed,Traffic,4,Product Quality,Positive
4707,89704218,Harini Ramakrishnan,Khora,Premium,9365984533,25-06-2024,470449,Frozen Biryani,Instant & Frozen Food,Kohli-Sawhney,1,827.77,827.77,Card,On Time,Not Applicable,5,Product Quality,Positive
4708,95372766,Hitesh Morar,Latur,Regular,9370915142,28-10-2023,760828,Pet Treats,Pet Care,Khurana   Khosla and Yohannan,3,563.45,1690.35,Card,Slightly Delayed,Traffic,3,Product Quality,Neutral
4709,76850859,Harita Bir,Berhampur,Inactive,9371021811,24-10-2024,753354,Shampoo,Personal Care,Sant-Mahajan,3,423.56,1270.68,Card,On Time,Not Applicable,2,Product Quality,Negative
4710,53076417,Chaitanya Nayak,Malda,Inactive,9371869941,11-10-2023,712307,Orange Juice,Cold Drinks & Juices,Chana LLC,2,264.89,529.78,Card,On Time,Not Applicable,3,Customer Service,Negative
4711,87463923,Gagan Lal,Katihar,Inactive,9373691795,23-03-2024,880510,Bread,Dairy & Breakfast,Roy-Char,1,951.43,951.43,Cash,Slightly Delayed,Traffic,3,Customer Service,Negative
4712,96989204,Nimrat Kalita,Deoghar,Regular,9387824629,30-12-2023,367391,Baby Wipes,Baby Care,Talwar and Sons,3,939.55,2818.65,UPI,Significantly Delayed,Traffic,3,Delivery,Negative
4713,35302195,Garima Chahal,Maheshtala,New,9389363975,08-01-2024,679865,Wheat Flour,Grocery & Staples,Memon-Barad,2,347.91,695.82,Card,Significantly Delayed,Traffic,4,App Experience,Neutral
4714,99714944,Bhanumati Chauhan,Adoni,New,9389677233,10-08-2024,891833,Curd,Dairy & Breakfast,Mani PLC,3,493.19,1479.57,Cash,Significantly Delayed,Traffic,5,Delivery,Positive
4715,56352626,Liam Palan,Nagercoil,Regular,9391482926,12-09-2023,490602,Sugar,Grocery & Staples,Raghavan Inc,3,549.47,1648.41,Cash,Slightly Delayed,Traffic,3,App Experience,Negative
4716,40275138,Eiravati Thaker,Bathinda,Inactive,9395228070,12-09-2024,52729,Cat Food,Pet Care,Saini LLC,2,316.02,632.04,Cash,On Time,Not Applicable,4,Product Quality,Positive
4717,58170168,Urmi Bansal,Sasaram,Premium,9395982132,05-07-2023,891833,Curd,Dairy & Breakfast,Mani PLC,2,493.19,986.38,Card,Slightly Delayed,Traffic,2,Delivery,Negative
4718,92245432,Ayushman Goel,Tadipatri,Premium,9397774189,28-06-2023,112390,Toothpaste,Personal Care,Kibe   Contractor and Randhawa,2,877.98,1755.96,Cash,On Time,Not Applicable,5,Delivery,Positive
4719,14991661,Logan Nigam,Chandrapur,New,9398719862,19-07-2024,615545,Soap,Personal Care,Barman Inc,2,448.16,896.32,Card,Slightly Delayed,Traffic,1,Delivery,Negative
4720,57548210,Alka Varughese,Erode,Inactive,9399859705,29-10-2023,217710,Eggs,Dairy & Breakfast,Rout-Sarna,1,58.59,58.59,UPI,On Time,Not Applicable,5,Delivery,Positive
4721,86487478,Ojas Gour,Machilipatnam,Premium,9400777426,17-11-2023,473929,Carrots,Fruits & Vegetables,Bhardwaj   Bhatia and Deshmukh,3,440.19,1320.57,UPI,Slightly Delayed,Traffic,2,App Experience,Negative
4722,44149982,Tara Uppal,Yamunanagar,New,9400852015,01-07-2024,952124,Onions,Fruits & Vegetables,Wali   Sood and Bala,1,127.08,127.08,Card,Significantly Delayed,Traffic,4,Product Quality,Neutral
4723,3096845,Yashvi Chander,Guntakal,New,9403371764,08-06-2023,9436,Toothpaste,Personal Care,Naidu PLC,3,88.43,265.29,Cash,Significantly Delayed,Traffic,4,Product Quality,Positive
4724,73393269,William Varughese,Ajmer,Regular,9403732731,26-05-2024,131748,Dog Food,Pet Care,Shroff   Wason and Dugar,2,81.35,162.7,Cash,Slightly Delayed,Traffic,5,Product Quality,Positive
4725,67092149,Daksh Atwal,Davanagere,Premium,9406096007,24-11-2023,692985,Pulses,Grocery & Staples,Wable   Sankaran and Hari,2,197.39,394.78,Wallet,Significantly Delayed,Traffic,4,Customer Service,Neutral
4726,66310963,Farhan Khare,Dewas,Inactive,9407544177,03-11-2024,34200,Lotion,Personal Care,Munshi-Grewal,1,319.8,319.8,Card,Slightly Delayed,Traffic,4,Delivery,Neutral
4727,2414265,Ayushman Bala,Sultan Pur Majra,New,9409585531,03-04-2023,448752,Toilet Cleaner,Household Care,Batta-Doctor,3,160.07,480.21,Wallet,Slightly Delayed,Traffic,1,App Experience,Negative
4728,59110513,Chaaya Mody,Raebareli,Inactive,9409714182,25-05-2023,658389,Popcorn,Snacks & Munchies,Chanda   Som and Vohra,1,152.55,152.55,Card,Significantly Delayed,Traffic,3,Product Quality,Negative
4729,59643062,Reyansh Khatri,Aligarh,Inactive,9410025634,28-01-2024,9436,Toothpaste,Personal Care,Naidu PLC,3,88.43,265.29,Card,Slightly Delayed,Traffic,3,Delivery,Negative
4730,44859592,Dhriti Koshy,Proddatur,New,9410751894,25-07-2024,652118,Frozen Biryani,Instant & Frozen Food,Agate and Sons,1,22.04,22.04,Cash,On Time,Not Applicable,4,Product Quality,Neutral
4731,61226563,Chameli Kala,Vadodara,Regular,9411421675,24-01-2024,56589,Vitamins,Pharmacy,Pai   Kashyap and Ramachandran,1,517.77,517.77,Cash,Slightly Delayed,Traffic,4,Delivery,Neutral
4732,62600289,Tanmayi Zachariah,Udaipur,Inactive,9411813703,25-09-2023,557908,Vitamins,Pharmacy,Sundaram Inc,3,942.37,2827.11,Wallet,Slightly Delayed,Traffic,3,Delivery,Negative
4733,59545278,Yagnesh Randhawa,Yamunanagar,New,9411848231,15-05-2024,183929,Bread,Dairy & Breakfast,Nagi   Sampath and Khurana,2,738.74,1477.48,UPI,Significantly Delayed,Traffic,2,Delivery,Negative
4734,7551173,Chandran Sur,Ghaziabad,New,9416522701,22-01-2024,217710,Eggs,Dairy & Breakfast,Rout-Sarna,1,58.59,58.59,Wallet,On Time,Not Applicable,1,Delivery,Negative
4735,75892474,Baghyawati Ray,Guntur,New,9417710958,20-09-2023,70969,Carrots,Fruits & Vegetables,Mohan Group,1,631.7,631.7,Wallet,On Time,Not Applicable,4,App Experience,Neutral
4736,8733344,Chandani Mishra,Jammu,Premium,9419789569,17-07-2024,171602,Cola,Cold Drinks & Juices,Pal-Sehgal,3,883.44,2650.32,Wallet,On Time,Not Applicable,3,App Experience,Neutral
4737,26844216,Yochana Babu,Pali,Premium,9421270813,22-04-2024,154179,Pain Reliever,Pharmacy,Barad   Devi and Andra,1,582.87,582.87,Wallet,Slightly Delayed,Traffic,3,Product Quality,Negative
4738,17597449,Umang Dhingra,Guna,Inactive,9423261830,24-08-2023,611575,Frozen Pizza,Instant & Frozen Food,Bhat   Nigam and Hayer,1,482.06,482.06,Cash,Slightly Delayed,Traffic,1,Customer Service,Negative
4739,59329145,William Guha,Gulbarga,Regular,9430139302,09-02-2024,120532,Wheat Flour,Grocery & Staples,Nazareth Ltd,1,697.53,697.53,UPI,Slightly Delayed,Traffic,4,App Experience,Neutral
4740,24621386,Maanav Raghavan,Rajahmundry,Premium,9430475133,25-03-2023,798639,Eggs,Dairy & Breakfast,Subramaniam LLC,2,211.25,422.5,Cash,Slightly Delayed,Traffic,4,Customer Service,Positive
4741,59890331,Raagini Badal,Chennai,Premium,9431652023,06-09-2024,63769,Lotion,Personal Care,Dalal-Shan,1,878.07,878.07,Cash,Slightly Delayed,Traffic,1,Product Quality,Negative
4742,46848302,Praneel Ramesh,Gulbarga,Premium,9433427403,17-05-2023,623234,Frozen Biryani,Instant & Frozen Food,Chakrabarti-Batra,2,329.79,659.58,Wallet,Significantly Delayed,Traffic,3,App Experience,Negative
4743,92027021,Chatura Natt,Ballia,Inactive,9434934993,09-08-2024,397973,Bananas,Fruits & Vegetables,Wable   Randhawa and Mutti,1,728.73,728.73,Cash,Significantly Delayed,Traffic,2,Customer Service,Negative
4744,44410149,Dhruv Patel,Pondicherry,New,9436272631,18-05-2024,613942,Pet Treats,Pet Care,Dyal   Saraf and Goel,3,545,1635,Wallet,On Time,Not Applicable,3,Product Quality,Neutral
4745,4439806,Balendra Sethi,Mathura,New,9439713009,22-04-2024,455755,Detergent,Household Care,Mangal-Sathe,1,44.09,44.09,UPI,On Time,Not Applicable,4,App Experience,Positive
4746,93617659,Nikita Ramanathan,Nangloi Jat,Regular,9442274046,01-09-2023,969851,Frozen Vegetables,Instant & Frozen Food,Kara   Sodhi and Bassi,2,340.66,681.32,UPI,Slightly Delayed,Traffic,3,Customer Service,Neutral
4747,92245432,Ayushman Goel,Tadipatri,Premium,9442939134,24-08-2024,723678,Dog Food,Pet Care,Lall   Datta and Swamy,1,675.46,675.46,UPI,On Time,Not Applicable,4,App Experience,Neutral
4748,72576730,Girik Kala,Chennai,Regular,9444081952,27-11-2023,532965,Frozen Pizza,Instant & Frozen Food,Sachdev Inc,1,307.23,307.23,Card,Slightly Delayed,Traffic,2,Product Quality,Negative
4749,6812439,Vasana Mand,Bhalswa Jahangir Pur,Premium,9445490338,23-05-2023,94225,Toilet Cleaner,Household Care,Gulati   Ram and Sarkar,3,77.11,231.33,Cash,Significantly Delayed,Traffic,3,Customer Service,Neutral
4750,41878908,Barkha Kanda,Raiganj,Premium,9445683691,12-11-2023,799688,Lotion,Personal Care,Arora LLC,3,309.62,928.86,UPI,Significantly Delayed,Traffic,4,App Experience,Neutral
4751,74038361,Vasatika Lanka,Khandwa,New,9448306266,16-04-2024,487065,Chips,Snacks & Munchies,Kadakia-Yadav,1,374.68,374.68,Cash,On Time,Not Applicable,1,App Experience,Negative
4752,97111119,Ridhi Sekhon,Tiruchirappalli,Regular,9449954611,12-08-2023,63769,Lotion,Personal Care,Dalal-Shan,1,878.07,878.07,Cash,Slightly Delayed,Traffic,4,Product Quality,Positive
4753,38694209,Harinakshi Patla,Uluberia,Premium,9450279027,30-09-2023,367391,Baby Wipes,Baby Care,Talwar and Sons,2,939.55,1879.1,Card,On Time,Not Applicable,5,App Experience,Positive
4754,97770901,Dhruv Krishna,Bidhannagar,Inactive,9452353274,10-10-2024,34186,Mangoes,Fruits & Vegetables,Mandal-Kar,1,925.65,925.65,Cash,Slightly Delayed,Traffic,4,App Experience,Positive
4755,82854537,Yauvani Korpal,Varanasi,Inactive,9453583714,01-09-2023,623234,Frozen Biryani,Instant & Frozen Food,Chakrabarti-Batra,3,329.79,989.37,UPI,On Time,Not Applicable,5,Delivery,Positive
4756,32019725,Tarak Rout,Panchkula,Premium,9456413999,26-08-2023,839170,Curd,Dairy & Breakfast,Shetty and Sons,2,481.63,963.26,Card,Slightly Delayed,Traffic,4,Customer Service,Positive
4757,80858127,Rachana Chaudhry,Raichur,Premium,9457009010,06-02-2024,712003,Cola,Cold Drinks & Juices,Karan   Bandi and Acharya,3,671.68,2015.04,Cash,Significantly Delayed,Traffic,3,Delivery,Neutral
4758,80800079,Shivani Barad,Bidhannagar,Inactive,9457576236,29-11-2023,52729,Cat Food,Pet Care,Saini LLC,3,316.02,948.06,UPI,Slightly Delayed,Traffic,3,Customer Service,Neutral
4759,88203688,Chavvi Karan,Chittoor,New,9458183390,17-03-2023,361361,Biscuits,Snacks & Munchies,Kunda   Dave and Sahni,2,826.21,1652.42,Wallet,On Time,Not Applicable,3,Delivery,Negative
4760,40703374,Wriddhish Ramachandran,Nandyal,Regular,9459854097,28-10-2023,398340,Instant Noodles,Instant & Frozen Food,Nadig   Zachariah and Soni,3,651.93,1955.79,Card,On Time,Not Applicable,1,Product Quality,Negative
4761,11928321,Nikita Palan,Maheshtala,Inactive,9463013186,29-06-2023,654297,Potatoes,Fruits & Vegetables,Chandran-Dass,3,13.25,39.75,Card,On Time,Not Applicable,5,App Experience,Positive
4762,13567338,Wahab Borah,Hubli–Dharwad,Premium,9464988762,02-10-2023,33955,Frozen Pizza,Instant & Frozen Food,Baral Group,3,186.08,558.24,UPI,On Time,Not Applicable,3,Product Quality,Neutral
4763,10562528,Udant Dada,Udaipur,Premium,9467422683,20-09-2023,659290,Cheese,Dairy & Breakfast,Kapadia-D’Alia,3,319.34,958.02,UPI,On Time,Not Applicable,2,Product Quality,Negative
4764,5540556,Lakshit Balan,Gangtok,Regular,9471236505,05-10-2024,669378,Potatoes,Fruits & Vegetables,Chadha and Sons,3,212.14,636.42,Cash,Significantly Delayed,Traffic,4,Customer Service,Positive
4765,18935489,Krishna Dugal,Tezpur,New,9471427840,08-07-2023,378230,Nuts,Snacks & Munchies,Kala-Vig,3,166.42,499.26,Card,Significantly Delayed,Traffic,2,Customer Service,Negative
4766,81462774,Ishaan Sarkar,Junagadh,Regular,9472355181,23-01-2024,962054,Orange Juice,Cold Drinks & Juices,Toor-Nagar,1,16.86,16.86,UPI,Slightly Delayed,Traffic,4,Customer Service,Positive
4767,48418662,Matthew Joshi,Machilipatnam,Premium,9475167773,24-07-2023,487931,Sugar,Grocery & Staples,Bahl   Jaggi and Nath,2,709.08,1418.16,Cash,Slightly Delayed,Traffic,2,App Experience,Negative
4768,1449273,Forum Deol,Pondicherry,New,9477050930,01-09-2023,187399,Frozen Pizza,Instant & Frozen Food,Chauhan Inc,1,53.49,53.49,Card,Slightly Delayed,Traffic,1,App Experience,Negative
4769,92409489,Deepa Devi,Shivpuri,Regular,9478305481,02-02-2024,153019,Onions,Fruits & Vegetables,Aurora LLC,2,947.95,1895.9,Wallet,Significantly Delayed,Traffic,3,Customer Service,Neutral
4770,62679120,Ekansh Padmanabhan,Siwan,Regular,9479808024,16-10-2023,712307,Orange Juice,Cold Drinks & Juices,Chana LLC,2,264.89,529.78,Card,On Time,Not Applicable,1,App Experience,Negative
4771,21456226,Indrajit Mitra,Adoni,New,9484473160,25-04-2023,137909,Cough Syrup,Pharmacy,Dalal PLC,1,864.3,864.3,Card,Slightly Delayed,Traffic,3,Product Quality,Negative
4772,50899600,Frado Arya,Bettiah,New,9487368442,09-08-2023,992178,Pain Reliever,Pharmacy,Basu and Sons,2,632.43,1264.86,Card,Slightly Delayed,Traffic,4,Delivery,Neutral
4773,23794330,Nisha Amble,Machilipatnam,Regular,9487843345,11-06-2024,587420,Cookies,Snacks & Munchies,Raj and Sons,2,357.42,714.84,Cash,Slightly Delayed,Traffic,4,Customer Service,Neutral
4774,62600289,Tanmayi Zachariah,Udaipur,Inactive,9487956261,25-07-2023,4452,Baby Wipes,Baby Care,Morar-Mistry,1,169.88,169.88,Cash,Slightly Delayed,Traffic,5,Product Quality,Positive
4775,42989999,Ishwar Munshi,Mahbubnagar,New,9489310879,15-10-2024,891833,Curd,Dairy & Breakfast,Mani PLC,3,493.19,1479.57,UPI,On Time,Not Applicable,5,Customer Service,Positive
4776,28663279,Sai Bhatia,Jamnagar,Premium,9490161602,26-04-2023,679321,Cola,Cold Drinks & Juices,Khurana-Dewan,3,738.46,2215.38,UPI,On Time,Not Applicable,1,Customer Service,Negative
4777,77811864,Urvashi Iyengar,Miryalaguda,Premium,9493456526,02-04-2023,516376,Onions,Fruits & Vegetables,Agarwal-Dhar,3,877.43,2632.29,Card,On Time,Not Applicable,5,Customer Service,Positive
4778,98858383,Janani Gill,Dehri,Regular,9494303116,21-07-2024,336847,Toilet Cleaner,Household Care,Dayal   Mammen and More,3,936.98,2810.94,Card,Slightly Delayed,Traffic,4,Product Quality,Positive
4779,79764458,Bhavani Kant,Etawah,New,9497014025,03-11-2024,492958,Lotion,Personal Care,Acharya PLC,3,84.2,252.6,Wallet,Significantly Delayed,Traffic,4,Customer Service,Neutral
4780,99729547,Wridesh Saini,Gwalior,New,9500356395,29-10-2024,284460,Potatoes,Fruits & Vegetables,Ramakrishnan   Anand and Khare,1,505.95,505.95,Wallet,Slightly Delayed,Traffic,3,App Experience,Negative
4781,29272253,Brijesh Nadkarni,Kolhapur,New,9503407492,25-08-2023,764014,Salt,Grocery & Staples,Grewal   Swamy and Dayal,2,612.04,1224.08,Wallet,Significantly Delayed,Traffic,4,App Experience,Positive
4782,31084686,Jai Ramaswamy,Aurangabad,Regular,9503959018,18-09-2024,473929,Carrots,Fruits & Vegetables,Bhardwaj   Bhatia and Deshmukh,1,440.19,440.19,Cash,Slightly Delayed,Traffic,4,Customer Service,Positive
4783,63571453,Praneel Saran,Kanpur,Premium,9505736584,04-06-2024,667163,Orange Juice,Cold Drinks & Juices,Palla LLC,1,441.2,441.2,Wallet,Significantly Delayed,Traffic,5,Delivery,Positive
4784,27336589,Bishakha Bhargava,Ghaziabad,New,9506078962,05-07-2024,114414,Vitamins,Pharmacy,Kara-Golla,2,832.06,1664.12,Card,Significantly Delayed,Traffic,4,Customer Service,Neutral
4785,3002538,Sanya Sule,Sonipat,Inactive,9508359721,24-08-2024,679865,Wheat Flour,Grocery & Staples,Memon-Barad,2,347.91,695.82,UPI,Slightly Delayed,Traffic,4,App Experience,Neutral
4786,23448955,Pranit Gade,Raebareli,Premium,9509887699,13-01-2024,700048,Dish Soap,Household Care,Khalsa-Bhavsar,2,141.28,282.56,UPI,On Time,Not Applicable,5,Delivery,Positive
4787,625395,Leena Loyal,Siliguri,Premium,9510792757,04-11-2023,937542,Wheat Flour,Grocery & Staples,Khurana and Sons,1,97.04,97.04,Cash,On Time,Not Applicable,1,Product Quality,Negative
4788,9274874,Kashvi Ganguly,Arrah,Regular,9510912773,07-05-2023,555121,Carrots,Fruits & Vegetables,Subramanian   Chaudhuri and Dora,1,354.91,354.91,UPI,On Time,Not Applicable,4,Delivery,Neutral
4789,43599910,Oviya Swaminathan,Sambhal,Premium,9514917126,29-07-2024,425341,Pet Treats,Pet Care,Mani   Dhar and Muni,2,486.28,972.56,UPI,Slightly Delayed,Traffic,5,Delivery,Positive
4790,97466783,Harita Mangat,Kota,Premium,9516720368,04-04-2024,839170,Curd,Dairy & Breakfast,Shetty and Sons,1,481.63,481.63,Card,Slightly Delayed,Traffic,5,App Experience,Positive
4791,12832151,Ekavir Bhalla,Baranagar,Inactive,9517765444,28-09-2023,847349,Potatoes,Fruits & Vegetables,Chhabra-Agrawal,3,781.08,2343.24,Card,On Time,Not Applicable,3,Product Quality,Neutral
4792,91500615,Varenya Vala,Parbhani,Premium,9525140554,15-10-2024,153019,Onions,Fruits & Vegetables,Aurora LLC,3,947.95,2843.85,Card,Slightly Delayed,Traffic,4,App Experience,Neutral
4793,29973346,Pranit Sane,Sambhal,Premium,9529272337,11-12-2023,91670,Dish Soap,Household Care,Barman-Ahluwalia,1,439.24,439.24,UPI,On Time,Not Applicable,2,Delivery,Negative
4794,84850688,Atharv Nagar,Barasat,Inactive,9530258400,24-10-2023,613942,Pet Treats,Pet Care,Dyal   Saraf and Goel,3,545,1635,UPI,Slightly Delayed,Traffic,3,App Experience,Negative
4795,97873848,Ladli Johal,Kavali,Regular,9539444766,04-11-2023,63769,Lotion,Personal Care,Dalal-Shan,3,878.07,2634.21,Wallet,Slightly Delayed,Traffic,3,App Experience,Neutral
4796,5001749,Dayamai Chanda,Kota,Inactive,9541612277,31-03-2024,306177,Frozen Biryani,Instant & Frozen Food,Som Inc,1,769.24,769.24,Card,On Time,Not Applicable,3,App Experience,Negative
4797,24308515,Thomas Walia,Panchkula,Regular,9543126726,01-05-2024,600767,Toothpaste,Personal Care,Balan Group,3,722.42,2167.26,Cash,Significantly Delayed,Traffic,4,Delivery,Neutral
4798,31410886,Ayush Manda,Sasaram,Inactive,9544803182,27-03-2024,807452,Pulses,Grocery & Staples,Naik Ltd,2,144.19,288.38,Cash,Slightly Delayed,Traffic,1,Product Quality,Negative
4799,66485571,Anthony Pall,Ratlam,Inactive,9547123332,07-06-2023,901144,Sugar,Grocery & Staples,Deo-Kamdar,3,340.36,1021.08,UPI,On Time,Not Applicable,5,Product Quality,Positive
4800,82594354,Harinakshi Sule,Avadi,Regular,9548480220,08-09-2023,799688,Lotion,Personal Care,Arora LLC,1,309.62,309.62,Wallet,Slightly Delayed,Traffic,4,App Experience,Positive
4801,83304462,Diya Loyal,Jamnagar,Premium,9553518696,11-07-2023,336847,Toilet Cleaner,Household Care,Dayal   Mammen and More,3,936.98,2810.94,UPI,On Time,Not Applicable,3,Customer Service,Neutral
4802,6247821,Mekhala Vora,Panvel,Regular,9554019312,08-09-2023,578097,Nuts,Snacks & Munchies,Jha Group,1,267.61,267.61,UPI,On Time,Not Applicable,4,App Experience,Positive
4803,69516494,Veda Chad,Kanpur,Regular,9554079946,23-12-2023,561860,Orange Juice,Cold Drinks & Juices,Gupta Ltd,1,874.78,874.78,Wallet,On Time,Not Applicable,5,App Experience,Positive
4804,48778633,Sarthak Chaudhari,Pimpri-Chinchwad,New,9556880451,08-10-2023,621677,Frozen Biryani,Instant & Frozen Food,Sabharwal-Mital,3,317.8,953.4,Card,On Time,Not Applicable,4,Delivery,Neutral
4805,82700270,Hemal Bhavsar,Kishanganj,New,9558804585,15-03-2024,953175,Baby Food,Baby Care,Sehgal-Nagarajan,2,225.21,450.42,Card,Slightly Delayed,Traffic,4,App Experience,Neutral
4806,9347990,Aarush Pingle,Nizamabad,Premium,9576684860,28-04-2023,587645,Vitamins,Pharmacy,Sura   Pillay and Mammen,2,801.81,1603.62,Card,Slightly Delayed,Traffic,5,Delivery,Positive
4807,34839913,Gaurika Dayal,Belgaum,Regular,9578652103,13-03-2024,15314,Cheese,Dairy & Breakfast,Banik-Ratta,1,578.85,578.85,UPI,On Time,Not Applicable,5,App Experience,Positive
4808,64562786,Neel Sankar,Firozabad,Inactive,9581592141,22-01-2024,4452,Baby Wipes,Baby Care,Morar-Mistry,3,169.88,509.64,UPI,On Time,Not Applicable,3,Customer Service,Negative
4809,34237583,Ishwar Chand,Hapur,New,9582674091,16-08-2024,433521,Diapers,Baby Care,Mahal Group,2,321.33,642.66,UPI,Significantly Delayed,Traffic,4,Delivery,Neutral
4810,88312515,Kiaan Chhabra,Gandhinagar,Inactive,9582738204,17-08-2023,604184,Toilet Cleaner,Household Care,Gaba   Sodhi and Choudhary,1,397.55,397.55,Cash,Significantly Delayed,Traffic,4,App Experience,Neutral
4811,25829710,Saumya Chhabra,Faridabad,New,9584857115,28-12-2023,361361,Biscuits,Snacks & Munchies,Kunda   Dave and Sahni,3,826.21,2478.63,Card,On Time,Not Applicable,3,Product Quality,Neutral
4812,66440188,Ira Radhakrishnan,Haldia,Premium,9587315528,07-08-2024,623234,Frozen Biryani,Instant & Frozen Food,Chakrabarti-Batra,3,329.79,989.37,Wallet,Slightly Delayed,Traffic,2,Delivery,Negative
4813,84448310,Ati Lad,Mumbai,Regular,9588500388,05-07-2024,712003,Cola,Cold Drinks & Juices,Karan   Bandi and Acharya,2,671.68,1343.36,Cash,Significantly Delayed,Traffic,3,Customer Service,Neutral
4814,62323608,Ekansh Bains,Nandyal,New,9590518103,01-03-2024,140154,Shampoo,Personal Care,Malhotra LLC,2,171.2,342.4,UPI,Slightly Delayed,Traffic,4,App Experience,Positive
